,Tweet Text,Remove user,Remove url,Remove RT,Remove pun,Remove stop
59,Modi ji we know you are a good actor but this too much 😂😂 🙏 https://t.co/Bw40NhCnrA,Modi ji we know you are a good actor but this too much 😂😂 🙏 https://t.co/Bw40NhCnrA,Modi ji we know you are a good actor but this too much 😂😂 🙏 ,Modi ji we know you are a good actor but this too much 😂😂 🙏 ,Modi ji we know you are a good actor but this too much 😂😂 🙏 ,"['Modi', 'ji', 'know', 'good', 'actor', 'much', '😂😂', '🙏']"
60,"RT @Ali_MuhammadPTI: Go MODI Go !
Go KILLER Go !
Go BUTCHER Go !

Down👎🏽with the Butcher of GUJRAT, KASHMIR &amp; DELHI !","RT  Go MODI Go !
Go KILLER Go !
Go BUTCHER Go !

Down👎🏽with the Butcher of GUJRAT, KASHMIR &amp; DELHI !","RT  Go MODI Go !
Go KILLER Go !
Go BUTCHER Go !

Down👎🏽with the Butcher of GUJRAT, KASHMIR &amp; DELHI !","  Go MODI Go !
Go KILLE Go !
Go BUCHE Go !

Down👎🏽with the Butcher of GUJA, KASHMI &amp; DELHI !","  Go MODI Go 
Go KILLE Go 
Go BUCHE Go 

Down👎🏽with the Butcher of GUJA KASHMI amp DELHI ","['Go', 'MODI', 'Go', 'Go', 'KILLE', 'Go', 'Go', 'BUCHE', 'Go', 'Down👎🏽with', 'Butcher', 'GUJA', 'KASHMI', 'amp', 'DELHI']"
61,"RT @dhruv_rathee: Malayalam News Channels AsianetNews and Media One telecast banned for 48 hours by Modi Govt 

This is a blatant fascist d…","RT  Malayalam News Channels AsianetNews and Media One telecast banned for 48 hours by Modi Govt 

This is a blatant fascist d…","RT  Malayalam News Channels AsianetNews and Media One telecast banned for 48 hours by Modi Govt 

This is a blatant fascist d…","  Malayalam News Channels AsianetNews and Media One telecast banned for  hours by Modi Govt 

his is a blatant fascist d…","  Malayalam News Channels AsianetNews and Media One telecast banned for  hours by Modi Govt 

his is a blatant fascist d…","['Malayalam', 'News', 'Channels', 'AsianetNews', 'Media', 'One', 'telecast', 'banned', 'hours', 'Modi', 'Govt', 'blatant', 'fascist', 'd…']"
62,RT @krishna_hande: @vmehta1563 @dhume @tavleen_singh From Pandit Nehru himself. Wonder what would have been the reaction if Modi had said t…,RT     From Pandit Nehru himself. Wonder what would have been the reaction if Modi had said t…,RT     From Pandit Nehru himself. Wonder what would have been the reaction if Modi had said t…,     From Pandit Nehru himself. Wonder what would have been the reaction if Modi had said t…,     From Pandit Nehru himself Wonder what would have been the reaction if Modi had said t…,"['From', 'Pandit', 'Nehru', 'Wonder', 'would', 'reaction', 'Modi', 'said', 't…']"
63,"PM Modi gets emotional while interacting with Jan Aushadhi Yojana beneficiaries.
#JanAushadhiDiwas2020… https://t.co/yFiG2zeHfg","PM Modi gets emotional while interacting with Jan Aushadhi Yojana beneficiaries.
#JanAushadhiDiwas2020… https://t.co/yFiG2zeHfg","PM Modi gets emotional while interacting with Jan Aushadhi Yojana beneficiaries.
#JanAushadhiDiwas2020… ","PM Modi gets emotional while interacting with Jan Aushadhi Yojana beneficiaries.
#JanAushadhiDiwas… ","PM Modi gets emotional while interacting with Jan Aushadhi Yojana beneficiaries
JanAushadhiDiwas… ","['PM', 'Modi', 'gets', 'emotional', 'interacting', 'Jan', 'Aushadhi', 'Yojana', 'beneficiaries', 'JanAushadhiDiwas…']"
64,"RT @ByRakeshSimha: A Parsi woman in New Zealand asked me: ""Do you still support Narendra Modi? He's creating riots everywhere. He will end…","RT  A Parsi woman in New Zealand asked me: ""Do you still support Narendra Modi? He's creating riots everywhere. He will end…","RT  A Parsi woman in New Zealand asked me: ""Do you still support Narendra Modi? He's creating riots everywhere. He will end…","  A Parsi woman in New Zealand asked me: ""Do you still support Narendra Modi? He's creating riots everywhere. He will end…",  A Parsi woman in New Zealand asked me Do you still support Narendra Modi Hes creating riots everywhere He will end…,"['A', 'Parsi', 'woman', 'New', 'Zealand', 'asked', 'Do', 'still', 'support', 'Narendra', 'Modi', 'Hes', 'creating', 'riots', 'everywhere', 'He', 'end…']"
65,"RT @SakibulHoque8: Sea of people protests in #Dhaka to prevent #Modi's arrival in #Bangladesh.

They said, 'we won’t let him come here; If…","RT  Sea of people protests in #Dhaka to prevent #Modi's arrival in #Bangladesh.

They said, 'we won’t let him come here; If…","RT  Sea of people protests in #Dhaka to prevent #Modi's arrival in #Bangladesh.

They said, 'we won’t let him come here; If…","  Sea of people protests in #Dhaka to prevent #Modi's arrival in #Bangladesh.

hey said, 'we won’t let him come here; If…","  Sea of people protests in Dhaka to prevent Modis arrival in Bangladesh

hey said we won’t let him come here If…","['Sea', 'people', 'protests', 'Dhaka', 'prevent', 'Modis', 'arrival', 'Bangladesh', 'hey', 'said', 'won’t', 'let', 'come', 'If…']"
66,"RT @ajeetbharti: After Narendra Modi decided not to participate in Holi Milan, can we have have Liberals, Leftists and Islamists going nuts…","RT  After Narendra Modi decided not to participate in Holi Milan, can we have have Liberals, Leftists and Islamists going nuts…","RT  After Narendra Modi decided not to participate in Holi Milan, can we have have Liberals, Leftists and Islamists going nuts…","  After Narendra Modi decided not to participate in Holi Milan, can we have have Liberals, Leftists and Islamists going nuts…",  After Narendra Modi decided not to participate in Holi Milan can we have have Liberals Leftists and Islamists going nuts…,"['After', 'Narendra', 'Modi', 'decided', 'participate', 'Holi', 'Milan', 'Liberals', 'Leftists', 'Islamists', 'going', 'nuts…']"
67,"Then what was Pulwama Attack .which course of life lost of our 40 brave Soldiers...

Who is Accountable it ?
Who is… https://t.co/cIuFKfR8KD","Then what was Pulwama Attack .which course of life lost of our 40 brave Soldiers...

Who is Accountable it ?
Who is… https://t.co/cIuFKfR8KD","Then what was Pulwama Attack .which course of life lost of our 40 brave Soldiers...

Who is Accountable it ?
Who is… ","hen what was Pulwama Attack .which course of life lost of our  brave Soldiers...

Who is Accountable it ?
Who is… ","hen what was Pulwama Attack which course of life lost of our  brave Soldiers

Who is Accountable it 
Who is… ","['hen', 'Pulwama', 'Attack', 'course', 'life', 'lost', 'brave', 'Soldiers', 'Who', 'Accountable', 'Who', 'is…']"
68,RT @rishibagree: Every Modi hater must watch this video clip https://t.co/JSP23ZnaXp,RT  Every Modi hater must watch this video clip https://t.co/JSP23ZnaXp,RT  Every Modi hater must watch this video clip ,  Every Modi hater must watch this video clip ,  Every Modi hater must watch this video clip ,"['Every', 'Modi', 'hater', 'must', 'watch', 'video', 'clip']"
69,"RT @desimojito: Hi @anubhavsinha 

Modi ji tweeted the other day that to stay safe from Corona Virus avoid mass gatherings. It was a sure s…","RT  Hi  

Modi ji tweeted the other day that to stay safe from Corona Virus avoid mass gatherings. It was a sure s…","RT  Hi  

Modi ji tweeted the other day that to stay safe from Corona Virus avoid mass gatherings. It was a sure s…","  Hi  

Modi ji tweeted the other day that to stay safe from Corona Virus avoid mass gatherings. It was a sure s…","  Hi  

Modi ji tweeted the other day that to stay safe from Corona Virus avoid mass gatherings It was a sure s…","['Hi', 'Modi', 'ji', 'tweeted', 'day', 'stay', 'safe', 'Corona', 'Virus', 'avoid', 'mass', 'gatherings', 'It', 'sure', 's…']"
70,"RT @SakibulHoque8: Countrywide protests against #Delhi #AntiMuslimRiot, #GenocideInDelhi and to prevent #Modi's arrival in Bangladesh. 

Pr…","RT  Countrywide protests against #Delhi #AntiMuslimRiot, #GenocideInDelhi and to prevent #Modi's arrival in Bangladesh. 

Pr…","RT  Countrywide protests against #Delhi #AntiMuslimRiot, #GenocideInDelhi and to prevent #Modi's arrival in Bangladesh. 

Pr…","  Countrywide protests against #Delhi #AntiMuslimiot, #GenocideInDelhi and to prevent #Modi's arrival in Bangladesh. 

Pr…","  Countrywide protests against Delhi AntiMuslimiot GenocideInDelhi and to prevent Modis arrival in Bangladesh 

Pr…","['Countrywide', 'protests', 'Delhi', 'AntiMuslimiot', 'GenocideInDelhi', 'prevent', 'Modis', 'arrival', 'Bangladesh', 'Pr…']"
71,"RT @SaralPatel: #ThreadAlert

@narendramodi Ji, claims to be a crusader of women rights but in reality, Modi Ji is a misogynist claiming to…","RT  #ThreadAlert

 Ji, claims to be a crusader of women rights but in reality, Modi Ji is a misogynist claiming to…","RT  #ThreadAlert

 Ji, claims to be a crusader of women rights but in reality, Modi Ji is a misogynist claiming to…","  #hreadAlert

 Ji, claims to be a crusader of women rights but in reality, Modi Ji is a misogynist claiming to…","  hreadAlert

 Ji claims to be a crusader of women rights but in reality Modi Ji is a misogynist claiming to…","['hreadAlert', 'Ji', 'claims', 'crusader', 'women', 'rights', 'reality', 'Modi', 'Ji', 'misogynist', 'claiming', 'to…']"
72,"RT @geetv79: Modi Sarkar justifies being isolated and slammed by Govts worldwide, including the United Nations.
#ModiMadeDisaster may even…","RT  Modi Sarkar justifies being isolated and slammed by Govts worldwide, including the United Nations.
#ModiMadeDisaster may even…","RT  Modi Sarkar justifies being isolated and slammed by Govts worldwide, including the United Nations.
#ModiMadeDisaster may even…","  Modi Sarkar justifies being isolated and slammed by Govts worldwide, including the United Nations.
#ModiMadeDisaster may even…","  Modi Sarkar justifies being isolated and slammed by Govts worldwide including the United Nations
ModiMadeDisaster may even…","['Modi', 'Sarkar', 'justifies', 'isolated', 'slammed', 'Govts', 'worldwide', 'including', 'United', 'Nations', 'ModiMadeDisaster', 'may', 'even…']"
73,RT @KirenRijiju: The common people are the real beneficiaries of Jan Aushadhi Yojana. It's dream come true for the poors to get medicines a…,RT  The common people are the real beneficiaries of Jan Aushadhi Yojana. It's dream come true for the poors to get medicines a…,RT  The common people are the real beneficiaries of Jan Aushadhi Yojana. It's dream come true for the poors to get medicines a…,  he common people are the real beneficiaries of Jan Aushadhi Yojana. It's dream come true for the poors to get medicines a…,  he common people are the real beneficiaries of Jan Aushadhi Yojana Its dream come true for the poors to get medicines a…,"['common', 'people', 'real', 'beneficiaries', 'Jan', 'Aushadhi', 'Yojana', 'Its', 'dream', 'come', 'true', 'poors', 'get', 'medicines', 'a…']"
74,"RT @RajasthanPMC: A nation can never progress when half its population are held back.

From party leaders abusing and assaulting women to t…","RT  A nation can never progress when half its population are held back.

From party leaders abusing and assaulting women to t…","RT  A nation can never progress when half its population are held back.

From party leaders abusing and assaulting women to t…","  A nation can never progress when half its population are held back.

From party leaders abusing and assaulting women to t…","  A nation can never progress when half its population are held back

From party leaders abusing and assaulting women to t…","['A', 'nation', 'never', 'progress', 'half', 'population', 'held', 'back', 'From', 'party', 'leaders', 'abusing', 'assaulting', 'women', 't…']"
75,"RT @IYC: A nation can never progress when half its population are held back.

From party leaders abusing and assaulting women to turning a…","RT  A nation can never progress when half its population are held back.

From party leaders abusing and assaulting women to turning a…","RT  A nation can never progress when half its population are held back.

From party leaders abusing and assaulting women to turning a…","  A nation can never progress when half its population are held back.

From party leaders abusing and assaulting women to turning a…","  A nation can never progress when half its population are held back

From party leaders abusing and assaulting women to turning a…","['A', 'nation', 'never', 'progress', 'half', 'population', 'held', 'back', 'From', 'party', 'leaders', 'abusing', 'assaulting', 'women', 'turning', 'a…']"
76,"RT @dhruv_rathee: Malayalam News Channels AsianetNews and Media One telecast banned for 48 hours by Modi Govt 

This is a blatant fascist d…","RT  Malayalam News Channels AsianetNews and Media One telecast banned for 48 hours by Modi Govt 

This is a blatant fascist d…","RT  Malayalam News Channels AsianetNews and Media One telecast banned for 48 hours by Modi Govt 

This is a blatant fascist d…","  Malayalam News Channels AsianetNews and Media One telecast banned for  hours by Modi Govt 

his is a blatant fascist d…","  Malayalam News Channels AsianetNews and Media One telecast banned for  hours by Modi Govt 

his is a blatant fascist d…","['Malayalam', 'News', 'Channels', 'AsianetNews', 'Media', 'One', 'telecast', 'banned', 'hours', 'Modi', 'Govt', 'blatant', 'fascist', 'd…']"
77,"RT @MinhazMerchant: Modi govt strategy flawed, needs reboot. Poor macro-economic management, too much protectionism, over-regulation, medio…","RT  Modi govt strategy flawed, needs reboot. Poor macro-economic management, too much protectionism, over-regulation, medio…","RT  Modi govt strategy flawed, needs reboot. Poor macro-economic management, too much protectionism, over-regulation, medio…","  Modi govt strategy flawed, needs reboot. Poor macro-economic management, too much protectionism, over-regulation, medio…",  Modi govt strategy flawed needs reboot Poor macroeconomic management too much protectionism overregulation medio…,"['Modi', 'govt', 'strategy', 'flawed', 'needs', 'reboot', 'Poor', 'macroeconomic', 'management', 'much', 'protectionism', 'overregulation', 'medio…']"
78,"RT @SitaramYechury: Age of cronyism where a “strong leader"" is personally controlling everything, making a mockery of regulation. Modi must…","RT  Age of cronyism where a “strong leader"" is personally controlling everything, making a mockery of regulation. Modi must…","RT  Age of cronyism where a “strong leader"" is personally controlling everything, making a mockery of regulation. Modi must…","  Age of cronyism where a “strong leader"" is personally controlling everything, making a mockery of regulation. Modi must…",  Age of cronyism where a “strong leader is personally controlling everything making a mockery of regulation Modi must…,"['Age', 'cronyism', '“strong', 'leader', 'personally', 'controlling', 'everything', 'making', 'mockery', 'regulation', 'Modi', 'must…']"
79,"RT @desimojito: Hi @anubhavsinha 

Modi ji tweeted the other day that to stay safe from Corona Virus avoid mass gatherings. It was a sure s…","RT  Hi  

Modi ji tweeted the other day that to stay safe from Corona Virus avoid mass gatherings. It was a sure s…","RT  Hi  

Modi ji tweeted the other day that to stay safe from Corona Virus avoid mass gatherings. It was a sure s…","  Hi  

Modi ji tweeted the other day that to stay safe from Corona Virus avoid mass gatherings. It was a sure s…","  Hi  

Modi ji tweeted the other day that to stay safe from Corona Virus avoid mass gatherings It was a sure s…","['Hi', 'Modi', 'ji', 'tweeted', 'day', 'stay', 'safe', 'Corona', 'Virus', 'avoid', 'mass', 'gatherings', 'It', 'sure', 's…']"
80,"RT @IndurChhugani: YES
PM + Friends.

Nirmala Sitharaman confirmed on Friday that the troubled Yes Bank had loan exposure to “very stressed…","RT  YES
PM + Friends.

Nirmala Sitharaman confirmed on Friday that the troubled Yes Bank had loan exposure to “very stressed…","RT  YES
PM + Friends.

Nirmala Sitharaman confirmed on Friday that the troubled Yes Bank had loan exposure to “very stressed…","  YES
PM + Friends.

Nirmala Sitharaman confirmed on Friday that the troubled Yes Bank had loan exposure to “very stressed…","  YES
PM  Friends

Nirmala Sitharaman confirmed on Friday that the troubled Yes Bank had loan exposure to “very stressed…","['YES', 'PM', 'Friends', 'Nirmala', 'Sitharaman', 'confirmed', 'Friday', 'troubled', 'Yes', 'Bank', 'loan', 'exposure', '“very', 'stressed…']"
81,"RT @RahulGandhi: No Yes Bank. 

Modi and his ideas have destroyed India’s economy. 

 #NoBank","RT  No Yes Bank. 

Modi and his ideas have destroyed India’s economy. 

 #NoBank","RT  No Yes Bank. 

Modi and his ideas have destroyed India’s economy. 

 #NoBank","  No Yes Bank. 

Modi and his ideas have destroyed India’s economy. 

 #NoBank","  No Yes Bank 

Modi and his ideas have destroyed India’s economy 

 NoBank","['No', 'Yes', 'Bank', 'Modi', 'ideas', 'destroyed', 'India’s', 'economy', 'NoBank']"
82,"@ShehuSani @sadeeq_santana What do we do then, we can't vote a person beyond physical appearance","  What do we do then, we can't vote a person beyond physical appearance","  What do we do then, we can't vote a person beyond physical appearance","  What do we do then, we can't vote a person beyond physical appearance",  What do we do then we cant vote a person beyond physical appearance,"['What', 'cant', 'vote', 'person', 'beyond', 'physical', 'appearance']"
83,RT @SandipGhose: Astonished to see this tweet about @PMOIndia from a retired bureaucrat of the country’s premier civil service. Reference a…,RT  Astonished to see this tweet about  from a retired bureaucrat of the country’s premier civil service. Reference a…,RT  Astonished to see this tweet about  from a retired bureaucrat of the country’s premier civil service. Reference a…,  Astonished to see this tweet about  from a retired bureaucrat of the country’s premier civil service. eference a…,  Astonished to see this tweet about  from a retired bureaucrat of the country’s premier civil service eference a…,"['Astonished', 'see', 'tweet', 'retired', 'bureaucrat', 'country’s', 'premier', 'civil', 'service', 'eference', 'a…']"
84,"RT @PTI_News: Not a single bomb blast in the country in last 6 years. This has not happened just like that, but due to strong measures take…","RT  Not a single bomb blast in the country in last 6 years. This has not happened just like that, but due to strong measures take…","RT  Not a single bomb blast in the country in last 6 years. This has not happened just like that, but due to strong measures take…","  Not a single bomb blast in the country in last  years. his has not happened just like that, but due to strong measures take…",  Not a single bomb blast in the country in last  years his has not happened just like that but due to strong measures take…,"['Not', 'single', 'bomb', 'blast', 'country', 'last', 'years', 'happened', 'like', 'due', 'strong', 'measures', 'take…']"
85,The 2020 #UnitedStates presidential elections will be the 59th quadrennial presidential election to either elect a… https://t.co/eLgRg15Nrl,The 2020 #UnitedStates presidential elections will be the 59th quadrennial presidential election to either elect a… https://t.co/eLgRg15Nrl,The 2020 #UnitedStates presidential elections will be the 59th quadrennial presidential election to either elect a… ,he  #UnitedStates presidential elections will be the th quadrennial presidential election to either elect a… ,he  UnitedStates presidential elections will be the th quadrennial presidential election to either elect a… ,"['UnitedStates', 'presidential', 'elections', 'th', 'quadrennial', 'presidential', 'election', 'either', 'elect', 'a…']"
86,"RT @saboor01: کابل امروز!
Kagul today: For the first time a demonstration against India. India is no more considered a friendly country und…","RT  کابل امروز!
Kagul today: For the first time a demonstration against India. India is no more considered a friendly country und…","RT  کابل امروز!
Kagul today: For the first time a demonstration against India. India is no more considered a friendly country und…","  کابل امروز!
Kagul today: For the first time a demonstration against India. India is no more considered a friendly country und…","  کابل امروز
Kagul today For the first time a demonstration against India India is no more considered a friendly country und…","['کابل', 'امروز', 'Kagul', 'today', 'For', 'first', 'time', 'demonstration', 'India', 'India', 'considered', 'friendly', 'country', 'und…']"
87,RT @mkvenu1: As expected FM says Yes Bank problem happened in UPA era. In reality its llending grew 400%  during Modi govt’s 5 years when o…,RT  As expected FM says Yes Bank problem happened in UPA era. In reality its llending grew 400%  during Modi govt’s 5 years when o…,RT  As expected FM says Yes Bank problem happened in UPA era. In reality its llending grew 400%  during Modi govt’s 5 years when o…,  As expected FM says Yes Bank problem happened in UPA era. In reality its llending grew %  during Modi govt’s  years when o…,  As expected FM says Yes Bank problem happened in UPA era In reality its llending grew   during Modi govt’s  years when o…,"['As', 'expected', 'FM', 'says', 'Yes', 'Bank', 'problem', 'happened', 'UPA', 'era', 'In', 'reality', 'llending', 'grew', 'Modi', 'govt’s', 'years', 'o…']"
88,"RT @vivekagnihotri: Short Story:

“Hindutva is dangerous” said a Liberal son.
“What is Hindutva?” Father asked.
Son didn’t know
“Ummmmm....…","RT  Short Story:

“Hindutva is dangerous” said a Liberal son.
“What is Hindutva?” Father asked.
Son didn’t know
“Ummmmm....…","RT  Short Story:

“Hindutva is dangerous” said a Liberal son.
“What is Hindutva?” Father asked.
Son didn’t know
“Ummmmm....…","  Short Story:

“Hindutva is dangerous” said a Liberal son.
“What is Hindutva?” Father asked.
Son didn’t know
“Ummmmm....…","  Short Story

“Hindutva is dangerous” said a Liberal son
“What is Hindutva” Father asked
Son didn’t know
“Ummmmm…","['Short', 'Story', '“Hindutva', 'dangerous”', 'said', 'Liberal', 'son', '“What', 'Hindutva”', 'Father', 'asked', 'Son', 'didn’t', 'know', '“Ummmmm…']"
89,"RT @SakibulHoque8: Sea of people protests in #Dhaka to prevent #Modi's arrival in #Bangladesh.

They said, 'we won’t let him come here; If…","RT  Sea of people protests in #Dhaka to prevent #Modi's arrival in #Bangladesh.

They said, 'we won’t let him come here; If…","RT  Sea of people protests in #Dhaka to prevent #Modi's arrival in #Bangladesh.

They said, 'we won’t let him come here; If…","  Sea of people protests in #Dhaka to prevent #Modi's arrival in #Bangladesh.

hey said, 'we won’t let him come here; If…","  Sea of people protests in Dhaka to prevent Modis arrival in Bangladesh

hey said we won’t let him come here If…","['Sea', 'people', 'protests', 'Dhaka', 'prevent', 'Modis', 'arrival', 'Bangladesh', 'hey', 'said', 'won’t', 'let', 'come', 'If…']"
