,Screen Name ,User Name ,Tweet Created At,Tweet Text,User Location,Retweet Count,Retweeted,Phone Type,Favorite Count,Favorited ,Replied
37,Prajkta_Patil1,PRAJKTA,2020-02-18 08:29:54,RT @Spotboye: #BiggBoss13 ex-contestant Asim Riaz finally comes across @JohnCena’s post that made the 1st runner-up speechless. He then exp…,,211,False,Twitter for Android,0,False,None
38,jayashreehazar5,jayashree hazarika(asim riaz fan),2020-02-18 08:29:54,"RT @indiacom: #BiggBoss13 Finalist #AsimRiaz Shares Post For #JohnCena After Receiving Support From Him.
 https://t.co/vFh8BBHWj6",,748,False,Twitter for Android,0,False,None
39,asifa99899,sana fan,2020-02-18 08:29:53,"RT @vineethamenon4: BREAKING NEWS.......As per source,

Salman Khan was not happy with BB13 makers for placing Asim Riaz in the top 2 

He…",,2626,False,Twitter for Android,0,False,None
40,mithunroy879,mithun roy,2020-02-18 08:29:52,RT @bollywood_life: Karan Johar slams baseless rumours on Student Of The Year 3 after reports of Asim Riaz - Suhana Khan's casting goes vir…,indore,547,False,Twitter for Android,0,False,None
41,Prajkta_Patil1,PRAJKTA,2020-02-18 08:29:52,"RT @bollywood_life: Bigg Boss 13: Asim Riaz thanks John Cena for the support, says he was left SPEECHLESS 
 #AsimRiaz #BiggBoss13 #JohnCena…",,355,False,Twitter for Android,0,False,None
42,INDIANkhan11111,Asim Riaz fandom,2020-02-18 08:29:50,"RT @ItsMeRida_: #ForeverWithAsim

Indeed Asim has Won Million Of Hearts &lt;3
Proud Asim's Fangirl!!
Allah Bless You Riaz Family!!
@imrealasim…","Jaipur, India",22,False,Twitter for Android,0,False,None
43,MDRizwa19548922,MD Rizwan,2020-02-18 08:29:50,RT @indiacom: #AsimRiaz and #HimanshiKhurana’s love for each other inside the house is seen growing as the couple can be seen together spen…,,898,False,Twitter for Android,0,False,None
44,Timor21,Timor,2020-02-18 08:29:46,"RT @bollywood_life: Bigg Boss 13: Asim Riaz thanks John Cena for the support, says he was left SPEECHLESS 
 #AsimRiaz #BiggBoss13 #JohnCena…",,355,False,Twitter for Android,0,False,None
45,AsimSFixedDep,E V A🌹/ AsimRiaz 👑,2020-02-18 08:29:46,"RT @Guru2722000: Damn 

Asim Riaz                  Bhalu 's 
Hotel room &gt;&gt;&gt;&gt;&gt;&gt;   Victory
Fun
#ForeverWithAsim 
#AsimRiaz",India,8,False,Twitter for Android,0,False,None
46,hasnainaly9,Hasnain 🙋‍♂️,2020-02-18 08:29:43,RT @Spotboye: Himanshi Khurana says it doesn’t matter who won the #BiggBoss13 trophy because Asim Riaz has won a lot of hearts and that peo…,,570,False,Twitter for iPhone,0,False,None
47,asimfandom10,asim janoon,2020-02-18 08:29:42,"RT @scarssmiley: Hina Khan and Asim Riaz are lovee. Both of them stand strong for right, for their friends and are strong headed beautiful…",,9,False,Twitter for Android,0,False,None
48,NausheenNoorKh1,Nausheen Noor Khan,2020-02-18 08:29:41,"RT @bollywood_life: Bigg Boss 13: Fan requests Asim Riaz's dad to accept Rashami Desai as 'bahu' for elder son, Umar; fans create #UmRash…",,312,False,Twitter for Android,0,False,None
49,HarshitaBharti4,Harshita Bharti,2020-02-18 08:29:40,RT @iDaringbaaz: Karan johar is replying about rumors related to asim riaz. That's what asim riaz craze is on SM 🔥Everybody knows it's a ru…,,284,False,Twitter for Android,0,False,None
50,iramwarsi2,iramwarsi,2020-02-18 08:29:39,RT @ferysays: Damage has been done. World has seen how the public was fooled. The least @ColorsTV &amp; @BiggBoss Producers can do is to issue…,,4394,False,Twitter Web App,0,False,None
51,shuaib60482724,shuaib,2020-02-18 08:29:37,"RT @bollywood_life: Bigg Boss 13: Fan requests Asim Riaz's dad to accept Rashami Desai as 'bahu' for elder son, Umar; fans create #UmRash…",,312,False,Twitter for iPhone,0,False,None
52,NausheenNoorKh1,Nausheen Noor Khan,2020-02-18 08:29:36,RT @Spotboye: Himanshi Khurana says it doesn’t matter who won the #BiggBoss13 trophy because Asim Riaz has won a lot of hearts and that peo…,,570,False,Twitter for Android,0,False,None
53,Insha95896610,INSHA // ASIM FANGIRL 💓,2020-02-18 08:29:35,"RT @bollywood_life: Bigg Boss 13: Fan requests Asim Riaz's dad to accept Rashami Desai as 'bahu' for elder son, Umar; fans create #UmRash…","Delhi, India",312,False,Twitter for Android,0,False,None
54,sakshi403,sakshi singh,2020-02-18 08:29:29,"RT @bollywood_life: Bigg Boss 13: Fan requests Asim Riaz's dad to accept Rashami Desai as 'bahu' for elder son, Umar; fans create #UmRash…",Delhi india,312,False,Twitter for Android,0,False,None
55,___ashwini78___,Ashwini☕ᴮˡᵃᶜᵏ ᶜᵒᶠᶠᵉᵉ,2020-02-18 08:29:26,"RT @bollywood_life: Bigg Boss 13: Fan requests Asim Riaz's dad to accept Rashami Desai as 'bahu' for elder son, Umar; fans create #UmRash…","Mumbai, India",312,False,Twitter for Android,0,False,None
56,YashJai43858644,SID FANDOM,2020-02-18 08:29:21,"RT @etimes: .@karanjohar puts an end to all the ‘Student Of The Year 3’ rumours with his reply

#KaranJohar 

For the latest Entertainment…",,174,False,Twitter for Android,0,False,None
57,tinasharma231,kritika,2020-02-18 08:29:21,"RT @htshowbiz: #BiggBoss13: #HimanshiKhurana says she felt ‘shy’ when #AsimRiaz held her hand, introduced her to his family

https://t.co/C…",,164,False,Twitter for Android,0,False,None
58,asimriazgalaxy,Apple Pie Asim ♥️,2020-02-18 08:29:20,"RT @Guru2722000: Damn 

Asim Riaz                  Bhalu 's 
Hotel room &gt;&gt;&gt;&gt;&gt;&gt;   Victory
Fun
#ForeverWithAsim 
#AsimRiaz",,8,False,Twitter for Android,0,False,None
59,100sandhya,Sandhya,2020-02-18 08:29:17,RT @bollywood_life: Karan Johar slams baseless rumours on Student Of The Year 3 after reports of Asim Riaz - Suhana Khan's casting goes vir…,,547,False,Twitter for Android,0,False,None
60,nomi19871,nomi1987 (Asim❤️),2020-02-18 08:29:17,"RT @Gitarthi_: Asim Riaz deserves the whole world . 
#ForeverWithAsim",,1,False,Twitter for iPhone,0,False,None
61,LRashami,Love Rashami❤️,2020-02-18 08:29:16,"RT @Spotboye: LOL!😂

Asim Riaz, @TheRashamiDesai and Umar Riaz doing the Garmi hook step, as Himanshi Khurana cheers, will make you miss #B…",,1010,False,Twitter for Android,0,False,None
62,RashmiTeam,Rashmians,2020-02-18 08:29:12,"RT @bollywood_life: Bigg Boss 13: Fan requests Asim Riaz's dad to accept Rashami Desai as 'bahu' for elder son, Umar; fans create #UmRash…",India,313,False,Twitter Web App,0,False,None
63,Mamtamk2806,mámtã Chøüdháry,2020-02-18 08:29:11,"RT @bollywood_life: Bigg Boss 13: Fan requests Asim Riaz's dad to accept Rashami Desai as 'bahu' for elder son, Umar; fans create #UmRash…","Chennai, India",313,False,Twitter for Android,0,False,None
64,itsarshan786,Arshan Khan,2020-02-18 08:29:08,"RT @TheKhabri12: Exclusive &amp; Confirmed!

Bigg Boss 13 Runner-Up Asim Riaz To Debut Opposite
ShahRukh Khan’s Daughter, Suhana Khan, In Stude…","New Delhi, India",2072,False,Twitter for Android,0,False,None
65,Angel14982391,'Angel' a Sidheart.,2020-02-18 08:29:05,RT @bollywood_life: Karan Johar slams baseless rumours on Student Of The Year 3 after reports of Asim Riaz - Suhana Khan's casting goes vir…,,547,False,Twitter Web App,0,False,None
66,Mehwishyaqoob6,Mehwishyaqoob,2020-02-18 08:29:04,"RT @Guru2722000: Damn 

Asim Riaz                  Bhalu 's 
Hotel room &gt;&gt;&gt;&gt;&gt;&gt;   Victory
Fun
#ForeverWithAsim 
#AsimRiaz",,8,False,Twitter Web App,0,False,None
67,urvashiiiii1,🍓❥𝓤𝓻𝓿𝓪𝓼𝓱𝓲 💗𝓑𝓮𝓑𝓸❥🌹,2020-02-18 08:29:03,"RT @asimhimanshi99: I supported u so much Asim Riaz day nd night
What I wanted in return?
Just this that you have pink blood instead of red…","Chandigarh, India",7,False,Twitter for Android,0,False,None
68,AsimIja57665219,Asim Ijaz,2020-02-18 08:29:02,"RT @TheKhabri12: Exclusive &amp; Confirmed!

Bigg Boss 13 Runner-Up Asim Riaz To Debut Opposite
ShahRukh Khan’s Daughter, Suhana Khan, In Stude…",,2072,False,Twitter for Android,0,False,None
69,TTuffy1,TuffyTuffy1,2020-02-18 08:29:01,"RT @CNNnews18: Are you ready for this collab?

https://t.co/ldjXySJA1J",,1927,False,Twitter for Android,0,False,None
70,NehaJai92927346,Neha Jaiswal,2020-02-18 08:28:55,"RT @ItsMeRida_: #ForeverWithAsim

Indeed Asim has Won Million Of Hearts &lt;3
Proud Asim's Fangirl!!
Allah Bless You Riaz Family!!
@imrealasim…",,22,False,Twitter for Android,0,False,None
71,YashJai43858644,SID FANDOM,2020-02-18 08:28:55,RT @bollywood_life: Karan Johar slams baseless rumours on Student Of The Year 3 after reports of Asim Riaz - Suhana Khan's casting goes vir…,,547,False,Twitter for Android,0,False,None
72,KiranKs28817823,Kiran Kshirsagar ...mai bhi chowkidar hu 😎,2020-02-18 08:28:54,RT @Spotboye: Himanshi Khurana says it doesn’t matter who won the #BiggBoss13 trophy because Asim Riaz has won a lot of hearts and that peo…,"Nagpur, India",570,False,Twitter for Android,0,False,None
73,AryanKhann00,Aryan khan,2020-02-18 08:28:53,@ItsDeepakThakur Don't feel bad sir I know u all ex contestant r very jealous of asim becz tere to asim ke compare… https://t.co/7vd7F2kIv0,India,0,False,Twitter for Android,0,False,1229489919845900288
74,iamzam08,Zayeem khan,2020-02-18 08:28:45,"RT @bollywood_life: Bigg Boss 13 runner-up Asim Riaz to debut opposite Shah Rukh Khan’s daughter, Suhana Khan, in Student of the Year 3?…","Kolkata, India",896,False,Twitter for Android,0,False,None
75,pankajkumar0803,pankaj♥️only sidhearts♥️,2020-02-18 08:28:44,"RT @etimes: .@karanjohar puts an end to all the ‘Student Of The Year 3’ rumours with his reply

#KaranJohar 

For the latest Entertainment…",New delhi,174,False,Twitter for Android,0,False,None
76,AsimRia58562980,Asim Riaz,2020-02-18 08:28:42,"RT @CNNnews18: Are you ready for this collab?

https://t.co/ldjXySJA1J",,1927,False,Twitter for Android,0,False,None
77,Himalimbu3,Himalimbu,2020-02-18 08:28:37,"RT @etimes: .@karanjohar puts an end to all the ‘Student Of The Year 3’ rumours with his reply

#KaranJohar 

For the latest Entertainment…",,174,False,Twitter for Android,0,False,None
78,emon719554,emon719554@gmail.com,2020-02-18 08:28:36,"RT @bollywood_life: Bigg Boss 13: Fan requests Asim Riaz's dad to accept Rashami Desai as 'bahu' for elder son, Umar; fans create #UmRash…","Sabrum, India",314,False,Twitter for Android,0,False,None
79,naro7134,Narottam Mukhopadhyay,2020-02-18 08:28:35,"RT @mishra_a2: BREAKING NEWS.......As per source,
Salman Khan was not happy with BB13 makers for placing Asim Riaz in the top 2 

He was ve…",IIT Kanpur,450,False,Twitter Web App,0,False,None
80,Archana_06,Archana prabhu,2020-02-18 08:28:33,"RT @bollywood_life: Bigg Boss 13: Fan requests Asim Riaz's dad to accept Rashami Desai as 'bahu' for elder son, Umar; fans create #UmRash…",India,314,False,Twitter for Android,0,False,None
81,MDRizwa19548922,MD Rizwan,2020-02-18 08:28:31,"RT @TheKhabri12: Exclusive &amp; Confirmed!

Bigg Boss 13 Runner-Up Asim Riaz To Debut Opposite
ShahRukh Khan’s Daughter, Suhana Khan, In Stude…",,2072,False,Twitter for Android,0,False,None
82,Abhi29377548,Abhi,2020-02-18 08:28:28,"RT @ABHriDoy10: See the difference in views on Instagram Live Chat of two favourites of BB13.
The craze for Asim Riaz is just phenomenal.
@…",,253,False,Twitter for Android,0,False,None
83,0088fb8b9c0f43c,Divyansh mathur(sidheart),2020-02-18 08:28:28,RT @pinkvilla: #KaranJohar denies rumours of making #StudentoftheYear3 with #BiggBoss13 runner up #AsimRiaz &amp; #SuhanaKhan https://t.co/eMnp…,,442,False,Twitter Web App,0,False,None
84,Adityakumar015,Aditya Kumar 💯👉Royal Boss👈💯,2020-02-18 08:28:25,"RT @etimes: .@karanjohar puts an end to all the ‘Student Of The Year 3’ rumours with his reply

#KaranJohar 

For the latest Entertainment…",,174,False,Twitter for Android,0,False,None
85,Sen7Sawai,Sawai Sen7,2020-02-18 08:28:24,"RT @Guru2722000: Damn 

Asim Riaz                  Bhalu 's 
Hotel room &gt;&gt;&gt;&gt;&gt;&gt;   Victory
Fun
#ForeverWithAsim 
#AsimRiaz",,8,False,Twitter Web App,0,False,None
86,realBeniwal,Ankur Beniwal,2020-02-18 08:28:24,"RT @bollywood_life: Bigg Boss 13: Fan requests Asim Riaz's dad to accept Rashami Desai as 'bahu' for elder son, Umar; fans create #UmRash…","Jaipur, India",314,False,Twitter for Android,0,False,None
87,SyedFur42378448,Syed Furkhan,2020-02-18 08:28:20,"RT @scarssmiley: Hina Khan and Asim Riaz are lovee. Both of them stand strong for right, for their friends and are strong headed beautiful…",,9,False,Twitter for Android,0,False,None
88,SABINAPARAJUL19,Sabina (Asim ki GF),2020-02-18 08:28:19,"RT @Guru2722000: Damn 

Asim Riaz                  Bhalu 's 
Hotel room &gt;&gt;&gt;&gt;&gt;&gt;   Victory
Fun
#ForeverWithAsim 
#AsimRiaz","Sydney, New South Wales",8,False,Twitter for Android,0,False,None
89,Abhi29377548,Abhi,2020-02-18 08:28:18,"RT @Ruh286: It took Sidharth Shukla a decade to to make it to 1.8M followers
 and it took Asim Riaz only 4 months to make to 1.8M followers…",,17,False,Twitter for Android,0,False,None
90,Imkgauravmishra,Gaurav Mishra,2020-02-18 08:28:17,RT @bollywood_life: Karan Johar slams baseless rumours on Student Of The Year 3 after reports of Asim Riaz - Suhana Khan's casting goes vir…,Delhi-NCR,548,False,Twitter for Android,0,False,None
